enterprise_id,date,amount,platform,total_funding_amount
1124405482252443599,2021-12-14,10968.0,stock,180000.0
1124405482252443599,2021-12-14,6690.65,stock,180000.0
1124405482252443599,2021-12-14,2914.01,stock,180000.0
1124405482252443599,2021-12-21,1186.2,stock,180000.0
1124405482252443599,2021-12-21,1211.98,stock,180000.0
1124405482252443599,2022-03-11,750.0,facebook,180000.0
1124405482252443599,2021-12-21,12902.75,stock,180000.0
1124405482252443599,2021-12-21,46848.63,stock,180000.0
1124405482252443599,2021-12-21,4557.25,stock,180000.0
1124405482252443599,2021-12-21,1471.69,stock,180000.0
1124405482252443599,2021-12-21,7200.0,stock,180000.0
1124405482252443599,2021-12-21,1883.97,stock,180000.0
1124405482252443599,2021-12-21,4047.28,stock,180000.0
1124405482252443599,2022-03-12,750.0,facebook,180000.0
1124405482252443599,2022-03-10,750.0,other,180000.0
1124405482252443599,2022-03-13,750.0,facebook,180000.0
1124405482252443599,2022-03-14,750.0,facebook,180000.0
1124405482252443599,2022-03-16,750.0,facebook,180000.0
1124405482252443599,2022-01-31,177.14,facebook,180000.0
1124405482252443599,2022-02-20,750.0,facebook,180000.0
1124405482252443599,2022-02-20,750.0,facebook,180000.0
1124405482252443599,2022-02-20,750.0,facebook,180000.0
1124405482252443599,2022-02-21,750.0,facebook,180000.0
1124405482252443599,2022-02-24,750.0,facebook,180000.0
1124405482252443599,2022-02-25,750.0,facebook,180000.0
1124405482252443599,2022-03-01,379.57,facebook,180000.0
1124405482252443599,2021-11-01,372.0,facebook,180000.0
1124405482252443599,2021-11-02,22.07,facebook,180000.0
1124405482252443599,2022-02-01,523.8,facebook,180000.0
1124405482252443599,2022-03-02,612.51,facebook,180000.0
1124405482252443599,2022-02-02,23.12,pinterest,180000.0
1124405482252443599,2022-02-02,579.19,facebook,180000.0
1124405482252443599,2022-03-07,210.64,google,180000.0
1124405482252443599,2022-03-07,750.0,facebook,180000.0
1124405482252443599,2022-01-17,750.0,facebook,180000.0
1124405482252443599,2022-01-16,750.0,facebook,180000.0
1124405482252443599,2022-01-15,750.0,facebook,180000.0
1124405482252443599,2022-01-14,750.0,facebook,180000.0
1124405482252443599,2022-01-07,500.0,google,180000.0
1124405482252443599,2022-01-02,221.33,pinterest,180000.0
1124405482252443599,2022-01-02,590.76,facebook,180000.0
1124405482252443599,2022-01-01,117.36,facebook,180000.0
1124405482252443599,2021-12-31,201.61,facebook,180000.0
1124405482252443599,2021-12-24,500.0,google,180000.0
1124405482252443599,2021-12-26,750.0,facebook,180000.0
1124405482252443599,2021-12-23,750.0,facebook,180000.0
1124405482252443599,2021-12-29,750.0,facebook,180000.0
1124405482252443599,2021-12-20,750.0,facebook,180000.0
1124405482252443599,2021-12-18,750.0,facebook,180000.0
1124405482252443599,2021-12-17,750.0,facebook,180000.0
1124405482252443599,2021-12-14,750.0,facebook,180000.0
1124405482252443599,2021-12-12,750.0,facebook,180000.0
1124405482252443599,2021-12-09,750.0,facebook,180000.0
1124405482252443599,2021-12-08,106.37,pinterest,180000.0
1124405482252443599,2021-12-04,500.0,google,180000.0
1124405482252443599,2021-12-02,431.69,facebook,180000.0
1124405482252443599,2021-12-01,316.63,facebook,180000.0
1124405482252443599,2021-12-01,65.02,facebook,180000.0
1124405482252443599,2021-11-28,750.0,facebook,180000.0
1124405482252443599,2021-11-26,750.0,facebook,180000.0
1124405482252443599,2021-11-26,750.0,facebook,180000.0
1124405482252443599,2021-11-25,750.0,facebook,180000.0
1124405482252443599,2021-11-23,750.0,facebook,180000.0
1124405482252443599,2021-11-23,750.0,facebook,180000.0
1124405482252443599,2021-11-23,750.0,facebook,180000.0
1124405482252443599,2021-11-22,750.0,facebook,180000.0
1124405482252443599,2021-11-22,750.0,facebook,180000.0
1124405482252443599,2021-11-22,750.0,facebook,180000.0
1124405482252443599,2021-11-22,750.0,facebook,180000.0
1124405482252443599,2021-11-22,750.0,facebook,180000.0
1124405482252443599,2021-11-21,750.0,facebook,180000.0
1124405482252443599,2021-11-21,750.0,facebook,180000.0
1124405482252443599,2021-11-21,750.0,facebook,180000.0
1124405482252443599,2021-11-21,750.0,facebook,180000.0
1124405482252443599,2021-11-21,750.0,facebook,180000.0
1124405482252443599,2021-11-21,750.0,facebook,180000.0
1124405482252443599,2021-11-20,750.0,facebook,180000.0
1124405482252443599,2021-11-20,750.0,facebook,180000.0
1124405482252443599,2021-11-20,750.0,facebook,180000.0
1124405482252443599,2021-11-20,750.0,facebook,180000.0
1124405482252443599,2021-11-20,750.0,facebook,180000.0
1124405482252443599,2021-11-20,750.0,facebook,180000.0
1124405482252443599,2021-11-19,750.0,facebook,180000.0
1124405482252443599,2021-11-19,750.0,facebook,180000.0
1124405482252443599,2021-11-19,500.0,google,180000.0
1124405482252443599,2021-11-18,750.0,facebook,180000.0
1124405482252443599,2021-11-14,750.0,facebook,180000.0
1124405482252443599,2021-11-14,750.0,facebook,180000.0
1124405482252443599,2021-11-11,750.0,facebook,180000.0
1124405482252443599,2021-11-06,750.0,facebook,180000.0
1124405482252443599,2021-11-01,750.0,facebook,180000.0
1124405482252443599,2021-10-31,153.33,facebook,180000.0
1124405482252443599,2021-10-31,188.12,google,180000.0
1124405482252443599,2021-10-28,750.0,facebook,180000.0
1124405482252443599,2021-10-25,750.0,facebook,180000.0
1124405482252443599,2021-10-22,750.0,facebook,180000.0
1124405482252443599,2021-10-21,750.0,facebook,180000.0
1124405482252443599,2021-10-17,750.0,facebook,180000.0
1124405482252443599,2021-10-12,750.0,facebook,180000.0
1124405482252443599,2021-10-07,750.0,facebook,180000.0
1124405482252443599,2022-02-07,226.14,google,180000.0
6646016125629916099,2022-01-22,750.0,facebook,490000.0
6646016125629916099,2022-01-22,750.0,facebook,490000.0
6646016125629916099,2022-01-22,750.0,facebook,490000.0
6646016125629916099,2021-06-21,750.0,facebook,490000.0
6646016125629916099,2022-01-23,750.0,facebook,490000.0
6646016125629916099,2022-01-23,750.0,facebook,490000.0
6646016125629916099,2021-06-21,750.0,facebook,490000.0
6646016125629916099,2022-01-24,750.0,facebook,490000.0
6646016125629916099,2022-01-24,500.0,google,490000.0
6646016125629916099,2022-01-24,750.0,facebook,490000.0
6646016125629916099,2021-06-24,750.0,facebook,490000.0
6646016125629916099,2022-01-25,750.0,facebook,490000.0
6646016125629916099,2022-01-25,750.0,facebook,490000.0
6646016125629916099,2022-01-26,750.0,facebook,490000.0
6646016125629916099,2022-01-26,750.0,facebook,490000.0
6646016125629916099,2022-01-26,750.0,facebook,490000.0
6646016125629916099,2022-01-27,750.0,facebook,490000.0
6646016125629916099,2022-01-27,750.0,facebook,490000.0
6646016125629916099,2022-01-28,750.0,facebook,490000.0
6646016125629916099,2022-01-28,500.0,google,490000.0
6646016125629916099,2022-01-28,750.0,facebook,490000.0
6646016125629916099,2022-01-29,750.0,facebook,490000.0
6646016125629916099,2022-01-29,750.0,facebook,490000.0
6646016125629916099,2021-04-17,750.0,facebook,490000.0
6646016125629916099,2022-01-30,750.0,facebook,490000.0
6646016125629916099,2022-01-30,750.0,facebook,490000.0
6646016125629916099,2022-01-30,750.0,facebook,490000.0
6646016125629916099,2022-03-11,750.0,facebook,490000.0
6646016125629916099,2021-06-22,500.0,google,490000.0
6646016125629916099,2021-04-14,750.0,facebook,490000.0
6646016125629916099,2021-06-22,750.0,facebook,490000.0
6646016125629916099,2022-03-12,750.0,facebook,490000.0
6646016125629916099,2022-03-12,750.0,facebook,490000.0
6646016125629916099,2022-03-13,750.0,facebook,490000.0
6646016125629916099,2021-06-22,750.0,facebook,490000.0
6646016125629916099,2022-03-14,750.0,facebook,490000.0
6646016125629916099,2022-03-14,750.0,facebook,490000.0
6646016125629916099,2021-05-25,750.0,facebook,490000.0
6646016125629916099,2022-03-15,750.0,facebook,490000.0
6646016125629916099,2022-03-16,750.0,facebook,490000.0
6646016125629916099,2022-01-31,750.0,facebook,490000.0
6646016125629916099,2022-01-31,750.0,facebook,490000.0
6646016125629916099,2022-01-31,500.0,google,490000.0
6646016125629916099,2022-03-17,750.0,facebook,490000.0
6646016125629916099,2022-03-17,750.0,facebook,490000.0
6646016125629916099,2021-07-01,750.0,facebook,490000.0
6646016125629916099,2021-07-03,750.0,facebook,490000.0
6646016125629916099,2021-07-03,750.0,facebook,490000.0
6646016125629916099,2021-07-05,750.0,facebook,490000.0
6646016125629916099,2021-07-05,750.0,facebook,490000.0
6646016125629916099,2022-03-18,750.0,facebook,490000.0
6646016125629916099,2021-07-15,750.0,facebook,490000.0
6646016125629916099,2021-07-21,750.0,facebook,490000.0
6646016125629916099,2021-07-18,750.0,facebook,490000.0
6646016125629916099,2021-07-16,750.0,facebook,490000.0
6646016125629916099,2022-03-19,750.0,facebook,490000.0
6646016125629916099,2022-03-19,750.0,facebook,490000.0
6646016125629916099,2022-03-20,750.0,facebook,490000.0
6646016125629916099,2022-03-21,750.0,facebook,490000.0
6646016125629916099,2021-07-28,750.0,facebook,490000.0
6646016125629916099,2021-07-28,750.0,facebook,490000.0
6646016125629916099,2022-03-22,750.0,facebook,490000.0
6646016125629916099,2022-03-23,750.0,facebook,490000.0
6646016125629916099,2022-03-23,750.0,facebook,490000.0
6646016125629916099,2022-03-24,750.0,facebook,490000.0
6646016125629916099,2022-03-25,750.0,facebook,490000.0
6646016125629916099,2022-03-26,750.0,facebook,490000.0
6646016125629916099,2022-03-26,750.0,facebook,490000.0
6646016125629916099,2021-08-31,750.0,facebook,490000.0
6646016125629916099,2021-09-01,750.0,facebook,490000.0
6646016125629916099,2021-09-17,750.0,facebook,490000.0
6646016125629916099,2021-10-07,750.0,facebook,490000.0
6646016125629916099,2021-10-13,500.0,google,490000.0
6646016125629916099,2021-10-20,750.0,facebook,490000.0
6646016125629916099,2022-03-01,750.0,facebook,490000.0
6646016125629916099,2021-11-04,750.0,facebook,490000.0
6646016125629916099,2021-11-07,750.0,facebook,490000.0
6646016125629916099,2021-11-17,746.9,facebook,490000.0
6646016125629916099,2021-11-22,750.0,facebook,490000.0
6646016125629916099,2022-02-01,750.0,facebook,490000.0
6646016125629916099,2022-02-01,750.0,facebook,490000.0
6646016125629916099,2022-03-02,750.0,facebook,490000.0
6646016125629916099,2021-11-30,750.0,facebook,490000.0
6646016125629916099,2021-12-01,750.0,facebook,490000.0
6646016125629916099,2021-12-03,500.0,google,490000.0
6646016125629916099,2022-03-03,750.0,facebook,490000.0
6646016125629916099,2021-12-18,750.0,facebook,490000.0
6646016125629916099,2022-03-04,750.0,facebook,490000.0
6646016125629916099,2022-03-04,750.0,facebook,490000.0
6646016125629916099,2022-03-05,750.0,facebook,490000.0
6646016125629916099,2022-03-06,750.0,facebook,490000.0
6646016125629916099,2022-03-06,750.0,facebook,490000.0
6646016125629916099,2022-02-02,750.0,facebook,490000.0
6646016125629916099,2022-02-03,500.0,google,490000.0
6646016125629916099,2022-02-03,750.0,facebook,490000.0
6646016125629916099,2022-03-07,750.0,facebook,490000.0
6646016125629916099,2022-03-08,750.0,other,490000.0
6646016125629916099,2022-02-04,750.0,facebook,490000.0
6646016125629916099,2022-03-09,750.0,other,490000.0
6646016125629916099,2022-03-09,750.0,other,490000.0
6646016125629916099,2022-03-10,750.0,other,490000.0
6646016125629916099,2022-02-07,500.0,google,490000.0
6646016125629916099,2022-01-21,750.0,facebook,490000.0
6646016125629916099,2022-01-21,750.0,facebook,490000.0
6646016125629916099,2022-01-21,500.0,google,490000.0
6646016125629916099,2022-01-20,750.0,facebook,490000.0
6646016125629916099,2022-01-20,750.0,facebook,490000.0
6646016125629916099,2022-01-19,750.0,facebook,490000.0
6646016125629916099,2022-01-19,500.0,google,490000.0
6646016125629916099,2022-01-19,750.0,facebook,490000.0
6646016125629916099,2022-01-18,750.0,facebook,490000.0
6646016125629916099,2022-01-18,750.0,facebook,490000.0
6646016125629916099,2022-01-18,750.0,facebook,490000.0
6646016125629916099,2022-01-17,750.0,facebook,490000.0
6646016125629916099,2022-01-17,750.0,facebook,490000.0
6646016125629916099,2022-01-16,500.0,google,490000.0
6646016125629916099,2022-01-16,750.0,facebook,490000.0
6646016125629916099,2022-01-16,750.0,facebook,490000.0
6646016125629916099,2022-01-15,750.0,facebook,490000.0
6646016125629916099,2022-01-15,750.0,facebook,490000.0
6646016125629916099,2022-01-14,750.0,facebook,490000.0
6646016125629916099,2022-01-14,750.0,facebook,490000.0
6646016125629916099,2022-01-13,750.0,facebook,490000.0
6646016125629916099,2022-01-13,750.0,facebook,490000.0
6646016125629916099,2022-01-12,750.0,facebook,490000.0
6646016125629916099,2022-01-12,500.0,google,490000.0
6646016125629916099,2022-01-12,750.0,facebook,490000.0
6646016125629916099,2022-01-11,750.0,facebook,490000.0
6646016125629916099,2022-01-10,750.0,facebook,490000.0
6646016125629916099,2022-01-10,750.0,facebook,490000.0
6646016125629916099,2022-01-09,750.0,facebook,490000.0
6646016125629916099,2022-01-09,750.0,facebook,490000.0
6646016125629916099,2022-01-08,750.0,facebook,490000.0
6646016125629916099,2022-01-08,500.0,google,490000.0
6646016125629916099,2022-01-07,750.0,facebook,490000.0
6646016125629916099,2022-01-07,750.0,facebook,490000.0
6646016125629916099,2022-01-06,750.0,facebook,490000.0
6646016125629916099,2022-01-06,750.0,facebook,490000.0
6646016125629916099,2022-01-06,750.0,facebook,490000.0
6646016125629916099,2022-01-05,750.0,facebook,490000.0
6646016125629916099,2022-01-05,750.0,facebook,490000.0
6646016125629916099,2022-01-04,750.0,facebook,490000.0
6646016125629916099,2022-01-04,750.0,facebook,490000.0
6646016125629916099,2022-01-04,750.0,facebook,490000.0
6646016125629916099,2022-01-03,750.0,facebook,490000.0
6646016125629916099,2022-01-03,750.0,facebook,490000.0
6646016125629916099,2022-01-03,500.0,google,490000.0
6646016125629916099,2022-01-02,750.0,facebook,490000.0
6646016125629916099,2022-01-02,750.0,facebook,490000.0
6646016125629916099,2022-01-01,1.98,facebook,490000.0
6646016125629916099,2022-01-01,750.0,facebook,490000.0
6646016125629916099,2022-01-01,750.0,facebook,490000.0
6646016125629916099,2022-01-01,750.0,facebook,490000.0
6646016125629916099,2021-12-31,750.0,facebook,490000.0
6646016125629916099,2021-12-31,750.0,facebook,490000.0
6646016125629916099,2021-12-30,750.0,facebook,490000.0
6646016125629916099,2021-12-30,500.0,google,490000.0
6646016125629916099,2021-12-30,750.0,facebook,490000.0
6646016125629916099,2021-12-24,750.0,facebook,490000.0
6646016125629916099,2021-12-25,750.0,facebook,490000.0
6646016125629916099,2021-12-23,750.0,facebook,490000.0
6646016125629916099,2021-12-22,750.0,facebook,490000.0
6646016125629916099,2021-12-26,750.0,facebook,490000.0
6646016125629916099,2021-12-25,750.0,facebook,490000.0
6646016125629916099,2021-12-28,750.0,facebook,490000.0
6646016125629916099,2021-12-23,750.0,facebook,490000.0
6646016125629916099,2021-12-22,750.0,facebook,490000.0
6646016125629916099,2021-12-24,750.0,facebook,490000.0
6646016125629916099,2021-12-29,750.0,facebook,490000.0
6646016125629916099,2021-12-26,500.0,google,490000.0
6646016125629916099,2021-12-23,750.0,facebook,490000.0
6646016125629916099,2021-12-28,750.0,facebook,490000.0
6646016125629916099,2021-12-27,750.0,facebook,490000.0
6646016125629916099,2021-12-29,750.0,facebook,490000.0
6646016125629916099,2021-12-27,750.0,facebook,490000.0
6646016125629916099,2021-12-25,750.0,facebook,490000.0
6646016125629916099,2021-12-26,750.0,facebook,490000.0
6646016125629916099,2021-12-28,750.0,facebook,490000.0
6646016125629916099,2021-12-21,750.0,facebook,490000.0
6646016125629916099,2021-12-21,750.0,facebook,490000.0
6646016125629916099,2021-12-20,750.0,facebook,490000.0
6646016125629916099,2021-12-20,750.0,facebook,490000.0
6646016125629916099,2021-12-20,500.0,google,490000.0
6646016125629916099,2021-12-19,750.0,facebook,490000.0
6646016125629916099,2021-12-19,750.0,facebook,490000.0
6646016125629916099,2021-12-19,750.0,facebook,490000.0
6646016125629916099,2021-12-18,750.0,facebook,490000.0
6646016125629916099,2021-12-17,750.0,facebook,490000.0
6646016125629916099,2021-12-17,749.94,facebook,490000.0
6646016125629916099,2021-12-16,750.0,facebook,490000.0
6646016125629916099,2021-12-16,500.0,google,490000.0
6646016125629916099,2021-12-16,750.0,facebook,490000.0
6646016125629916099,2021-12-16,750.0,facebook,490000.0
6646016125629916099,2021-12-15,750.0,facebook,490000.0
6646016125629916099,2021-12-15,750.0,facebook,490000.0
6646016125629916099,2021-12-14,750.0,facebook,490000.0
6646016125629916099,2021-12-14,750.0,facebook,490000.0
6646016125629916099,2021-12-14,750.0,facebook,490000.0
6646016125629916099,2021-12-13,750.0,facebook,490000.0
6646016125629916099,2021-12-13,500.0,google,490000.0
6646016125629916099,2021-12-13,750.0,facebook,490000.0
6646016125629916099,2021-12-12,750.0,facebook,490000.0
6646016125629916099,2021-12-12,750.0,facebook,490000.0
6646016125629916099,2021-12-11,750.0,facebook,490000.0
6646016125629916099,2021-12-11,750.0,facebook,490000.0
6646016125629916099,2021-12-10,750.0,facebook,490000.0
6646016125629916099,2021-12-10,500.0,google,490000.0
6646016125629916099,2021-12-10,750.0,facebook,490000.0
6646016125629916099,2021-12-10,750.0,facebook,490000.0
6646016125629916099,2021-12-09,750.0,facebook,490000.0
6646016125629916099,2021-12-09,750.0,facebook,490000.0
6646016125629916099,2021-12-08,750.0,facebook,490000.0
6646016125629916099,2021-12-08,750.0,facebook,490000.0
6646016125629916099,2021-12-07,750.0,facebook,490000.0
6646016125629916099,2021-12-07,750.0,facebook,490000.0
6646016125629916099,2021-12-07,750.0,facebook,490000.0
6646016125629916099,2021-12-06,500.0,google,490000.0
6646016125629916099,2021-12-06,750.0,facebook,490000.0
6646016125629916099,2021-12-06,750.0,facebook,490000.0
6646016125629916099,2021-12-05,750.0,facebook,490000.0
6646016125629916099,2021-12-05,750.0,facebook,490000.0
6646016125629916099,2021-12-04,750.0,facebook,490000.0
6646016125629916099,2021-12-04,750.0,facebook,490000.0
6646016125629916099,2021-12-03,750.0,facebook,490000.0
6646016125629916099,2021-12-03,750.0,facebook,490000.0
6646016125629916099,2021-12-02,750.0,facebook,490000.0
6646016125629916099,2021-12-02,750.0,facebook,490000.0
6646016125629916099,2021-12-01,500.0,google,490000.0
6646016125629916099,2021-12-01,750.0,facebook,490000.0
6646016125629916099,2021-11-30,750.0,facebook,490000.0
6646016125629916099,2021-11-29,750.0,facebook,490000.0
6646016125629916099,2021-11-29,500.0,google,490000.0
6646016125629916099,2021-11-29,750.0,facebook,490000.0
6646016125629916099,2021-11-28,750.0,facebook,490000.0
6646016125629916099,2021-11-28,750.0,facebook,490000.0
6646016125629916099,2021-11-27,750.0,facebook,490000.0
6646016125629916099,2021-11-27,750.0,facebook,490000.0
6646016125629916099,2021-11-26,500.0,google,490000.0
6646016125629916099,2021-11-26,749.86,facebook,490000.0
6646016125629916099,2021-11-26,750.0,facebook,490000.0
6646016125629916099,2021-11-25,750.0,facebook,490000.0
6646016125629916099,2021-11-25,750.0,facebook,490000.0
6646016125629916099,2021-11-24,750.0,facebook,490000.0
6646016125629916099,2021-11-24,750.0,facebook,490000.0
6646016125629916099,2021-11-23,750.0,facebook,490000.0
6646016125629916099,2021-11-23,750.0,facebook,490000.0
6646016125629916099,2021-11-22,750.0,facebook,490000.0
6646016125629916099,2021-11-21,750.0,facebook,490000.0
6646016125629916099,2021-11-21,750.0,facebook,490000.0
6646016125629916099,2021-11-20,750.0,facebook,490000.0
6646016125629916099,2021-11-20,750.0,facebook,490000.0
6646016125629916099,2021-11-20,500.0,google,490000.0
6646016125629916099,2021-11-17,500.0,google,490000.0
6646016125629916099,2021-11-17,750.0,facebook,490000.0
6646016125629916099,2021-11-16,-91.64,facebook,490000.0
6646016125629916099,2021-11-16,-119.85,facebook,490000.0
6646016125629916099,2021-11-16,750.0,facebook,490000.0
6646016125629916099,2021-11-15,750.0,facebook,490000.0
6646016125629916099,2021-11-14,750.0,facebook,490000.0
6646016125629916099,2021-11-13,500.0,google,490000.0
6646016125629916099,2021-11-13,750.0,facebook,490000.0
6646016125629916099,2021-11-12,750.0,facebook,490000.0
6646016125629916099,2021-11-12,750.0,facebook,490000.0
6646016125629916099,2021-11-11,750.0,facebook,490000.0
6646016125629916099,2021-11-11,750.0,facebook,490000.0
6646016125629916099,2021-11-10,750.0,facebook,490000.0
6646016125629916099,2021-11-10,750.0,facebook,490000.0
6646016125629916099,2021-11-10,500.0,google,490000.0
6646016125629916099,2021-11-10,750.0,facebook,490000.0
6646016125629916099,2021-11-09,750.0,facebook,490000.0
6646016125629916099,2021-11-09,750.0,facebook,490000.0
6646016125629916099,2021-11-08,750.0,facebook,490000.0
6646016125629916099,2021-11-07,500.0,google,490000.0
6646016125629916099,2021-11-06,750.0,facebook,490000.0
6646016125629916099,2021-11-06,750.0,facebook,490000.0
6646016125629916099,2021-11-05,750.0,facebook,490000.0
6646016125629916099,2021-11-04,750.0,facebook,490000.0
6646016125629916099,2021-11-03,750.0,facebook,490000.0
6646016125629916099,2021-11-03,500.0,google,490000.0
6646016125629916099,2021-11-03,750.0,facebook,490000.0
6646016125629916099,2021-11-02,750.0,facebook,490000.0
6646016125629916099,2021-11-01,750.0,facebook,490000.0
6646016125629916099,2021-11-01,750.0,facebook,490000.0
6646016125629916099,2021-10-31,500.0,google,490000.0
6646016125629916099,2021-10-31,750.0,facebook,490000.0
6646016125629916099,2021-10-31,750.0,facebook,490000.0
6646016125629916099,2021-10-30,750.0,facebook,490000.0
6646016125629916099,2021-10-30,750.0,facebook,490000.0
6646016125629916099,2021-10-29,750.0,facebook,490000.0
6646016125629916099,2021-10-28,750.0,facebook,490000.0
6646016125629916099,2021-10-28,750.0,facebook,490000.0
6646016125629916099,2021-10-27,750.0,facebook,490000.0
6646016125629916099,2021-10-27,500.0,google,490000.0
6646016125629916099,2021-10-26,750.0,facebook,490000.0
6646016125629916099,2021-10-26,750.0,facebook,490000.0
6646016125629916099,2021-10-25,500.0,google,490000.0
6646016125629916099,2021-10-25,750.0,facebook,490000.0
6646016125629916099,2021-10-25,750.0,facebook,490000.0
6646016125629916099,2021-10-24,750.0,facebook,490000.0
6646016125629916099,2021-10-23,749.97,facebook,490000.0
6646016125629916099,2021-10-23,750.0,facebook,490000.0
6646016125629916099,2021-10-22,750.0,facebook,490000.0
6646016125629916099,2021-10-22,750.0,facebook,490000.0
6646016125629916099,2021-10-21,500.0,google,490000.0
6646016125629916099,2021-10-21,750.0,facebook,490000.0
6646016125629916099,2021-10-21,750.0,facebook,490000.0
6646016125629916099,2021-10-20,750.0,facebook,490000.0
6646016125629916099,2021-10-19,750.0,facebook,490000.0
6646016125629916099,2021-10-19,750.0,facebook,490000.0
6646016125629916099,2021-10-18,750.0,facebook,490000.0
6646016125629916099,2021-10-18,750.0,facebook,490000.0
6646016125629916099,2021-10-17,750.0,facebook,490000.0
6646016125629916099,2021-10-16,750.0,facebook,490000.0
6646016125629916099,2021-10-16,750.0,facebook,490000.0
6646016125629916099,2021-10-15,750.0,facebook,490000.0
6646016125629916099,2021-10-14,750.0,facebook,490000.0
6646016125629916099,2021-10-13,750.0,facebook,490000.0
6646016125629916099,2021-10-13,750.0,facebook,490000.0
6646016125629916099,2021-10-12,750.0,facebook,490000.0
6646016125629916099,2021-10-11,750.0,facebook,490000.0
6646016125629916099,2021-10-11,750.0,facebook,490000.0
6646016125629916099,2021-10-10,750.0,facebook,490000.0
6646016125629916099,2021-10-09,750.0,facebook,490000.0
6646016125629916099,2021-10-09,750.0,facebook,490000.0
6646016125629916099,2021-10-08,750.0,facebook,490000.0
6646016125629916099,2021-10-07,750.0,facebook,490000.0
6646016125629916099,2021-10-06,750.0,facebook,490000.0
6646016125629916099,2021-10-05,750.0,facebook,490000.0
6646016125629916099,2021-10-04,500.0,google,490000.0
6646016125629916099,2021-10-04,750.0,facebook,490000.0
6646016125629916099,2021-10-03,750.0,facebook,490000.0
6646016125629916099,2021-10-03,750.0,facebook,490000.0
6646016125629916099,2021-10-02,750.0,facebook,490000.0
6646016125629916099,2021-10-01,750.0,facebook,490000.0
6646016125629916099,2021-09-30,750.0,facebook,490000.0
6646016125629916099,2021-09-29,750.0,facebook,490000.0
6646016125629916099,2021-09-27,750.0,facebook,490000.0
6646016125629916099,2021-09-26,750.0,facebook,490000.0
6646016125629916099,2021-09-25,750.0,facebook,490000.0
6646016125629916099,2021-09-24,750.0,facebook,490000.0
6646016125629916099,2021-09-24,750.0,facebook,490000.0
6646016125629916099,2021-09-23,750.0,facebook,490000.0
6646016125629916099,2021-09-22,750.0,facebook,490000.0
6646016125629916099,2021-09-21,500.0,google,490000.0
6646016125629916099,2021-09-21,750.0,facebook,490000.0
6646016125629916099,2021-09-20,750.0,facebook,490000.0
6646016125629916099,2021-09-19,750.0,facebook,490000.0
6646016125629916099,2021-09-16,750.0,facebook,490000.0
6646016125629916099,2021-09-15,750.0,facebook,490000.0
6646016125629916099,2021-09-14,750.0,facebook,490000.0
6646016125629916099,2021-09-13,750.0,facebook,490000.0
6646016125629916099,2021-09-12,750.0,facebook,490000.0
6646016125629916099,2021-09-11,500.0,google,490000.0
6646016125629916099,2021-09-11,750.0,facebook,490000.0
6646016125629916099,2021-09-10,750.0,facebook,490000.0
6646016125629916099,2021-09-09,750.0,facebook,490000.0
6646016125629916099,2021-09-08,750.0,facebook,490000.0
6646016125629916099,2021-09-07,750.0,facebook,490000.0
6646016125629916099,2021-09-06,750.0,facebook,490000.0
6646016125629916099,2021-09-05,750.0,facebook,490000.0
6646016125629916099,2021-09-04,750.0,facebook,490000.0
6646016125629916099,2021-09-03,750.0,facebook,490000.0
6646016125629916099,2021-09-03,500.0,google,490000.0
6646016125629916099,2021-09-02,750.0,facebook,490000.0
6646016125629916099,2021-09-01,251.62,facebook,490000.0
6646016125629916099,2021-08-30,750.0,facebook,490000.0
6646016125629916099,2021-08-29,750.0,facebook,490000.0
6646016125629916099,2021-08-28,750.0,facebook,490000.0
6646016125629916099,2021-08-27,750.0,facebook,490000.0
6646016125629916099,2021-08-26,750.0,facebook,490000.0
6646016125629916099,2021-08-25,750.0,facebook,490000.0
6646016125629916099,2021-08-24,750.0,facebook,490000.0
6646016125629916099,2021-08-23,750.0,facebook,490000.0
6646016125629916099,2021-08-21,750.0,facebook,490000.0
6646016125629916099,2021-08-20,750.0,facebook,490000.0
6646016125629916099,2021-08-19,750.0,facebook,490000.0
6646016125629916099,2021-08-17,750.0,facebook,490000.0
6646016125629916099,2021-08-16,750.0,facebook,490000.0
6646016125629916099,2021-08-15,750.0,facebook,490000.0
6646016125629916099,2021-08-13,750.0,facebook,490000.0
6646016125629916099,2021-08-12,750.0,facebook,490000.0
6646016125629916099,2021-08-12,500.0,google,490000.0
6646016125629916099,2021-08-10,750.0,facebook,490000.0
6646016125629916099,2021-08-09,750.0,facebook,490000.0
6646016125629916099,2021-08-08,750.0,facebook,490000.0
6646016125629916099,2021-08-06,750.0,facebook,490000.0
6646016125629916099,2021-08-05,750.0,facebook,490000.0
6646016125629916099,2021-08-04,500.0,google,490000.0
6646016125629916099,2021-08-04,750.0,facebook,490000.0
6646016125629916099,2021-08-01,750.0,facebook,490000.0
6646016125629916099,2021-07-31,750.0,facebook,490000.0
6646016125629916099,2021-07-30,750.0,facebook,490000.0
6646016125629916099,2021-07-29,750.0,facebook,490000.0
6646016125629916099,2021-07-29,750.0,facebook,490000.0
6646016125629916099,2021-07-27,750.0,facebook,490000.0
6646016125629916099,2021-07-27,500.0,google,490000.0
6646016125629916099,2021-07-26,750.0,facebook,490000.0
6646016125629916099,2021-07-26,750.0,facebook,490000.0
6646016125629916099,2021-07-25,750.0,facebook,490000.0
6646016125629916099,2021-07-25,750.0,facebook,490000.0
6646016125629916099,2021-07-24,750.0,facebook,490000.0
